src_code,trg_code,src_codingsystem,trg_codingsystem
QPZ,282211,asfis,worms
NQX,270332,asfis,worms
NSV,282666,asfis,worms
RVL,276783,asfis,worms
JBI,276784,asfis,worms
NSC,209219,asfis,worms
NSI,712733,asfis,worms
JBJ,712734,asfis,worms
NSG,209222,asfis,worms
NQG,276786,asfis,worms
NSO,276788,asfis,worms
NWS,712735,asfis,worms
NSE,276789,asfis,worms
NSP,209217,asfis,worms
RWD,276792,asfis,worms
MOB,203906,asfis,worms
THD,151459,asfis,worms
GXR,218574,asfis,worms
KKB,218578,asfis,worms
GMQ,278870,asfis,worms
GME,278871,asfis,worms
GMW,218579,asfis,worms
GMR,218576,asfis,worms
LBR,206416,asfis,worms
LLB,278631,asfis,worms
LTT,278632,asfis,worms
LTN,278633,asfis,worms
LBW,212064,asfis,worms
JBO,212073,asfis,worms
ICZ,212082,asfis,worms
LTE,212072,asfis,worms
LXE,212066,asfis,worms
LTY,212074,asfis,worms
IDW,212078,asfis,worms
LTK,212063,asfis,worms
LTI,278635,asfis,worms
LTS,212061,asfis,worms
LTQ,212075,asfis,worms
LEN,212071,asfis,worms
LHI,212062,asfis,worms
LHN,212081,asfis,worms
LWO,212085,asfis,worms
LHO,212069,asfis,worms
LQO,278636,asfis,worms
LHR,212059,asfis,worms
LHB,212077,asfis,worms
LHV,212076,asfis,worms
LXN,212079,asfis,worms
LZX,206059,asfis,worms
MXG,218584,asfis,worms
XIS,206935,asfis,worms
WTM,218586,asfis,worms
EMP,151458,asfis,worms
AWU,835123,asfis,worms
AKU,279070,asfis,worms
MLB,218588,asfis,worms
AAB,218589,asfis,worms
AKB,279071,asfis,worms
YWF,218587,asfis,worms
MLM,293534,asfis,worms
AWV,835125,asfis,worms
SPH,159238,asfis,worms
AVB,159239,asfis,worms
KBB,279055,asfis,worms
KBK,218591,asfis,worms
KBR,218590,asfis,worms
SLF,218592,asfis,worms
BOG,127047,asfis,worms
BOJ,218593,asfis,worms
CFN,275966,asfis,worms
CBD,159241,asfis,worms
CKQ,275967,asfis,worms
CMV,159242,asfis,worms
CFE,159245,asfis,worms
JKQ,275972,asfis,worms
CFO,275973,asfis,worms
CFT,275974,asfis,worms
PRG,159240,asfis,worms
EHI,126827,asfis,worms
SLD,218594,asfis,worms
ENG,218595,asfis,worms
DAR,218597,asfis,worms
RSN,218598,asfis,worms
ROM,218599,asfis,worms
QUT,218596,asfis,worms
SLL,218600,asfis,worms
RSX,206144,asfis,worms
GSU,367239,asfis,worms
CWC,127048,asfis,worms
CYM,218601,asfis,worms
DEA,273958,asfis,worms
DTF,273959,asfis,worms
DEN,273960,asfis,worms
DNC,273961,asfis,worms
DEC,273962,asfis,worms
DEP,273964,asfis,worms
DEL,273965,asfis,worms
DEM,273966,asfis,worms
DEX,126075,asfis,worms
ANN,127049,asfis,worms
DIG,293578,asfis,worms
DHQ,127050,asfis,worms
FQE,305181,asfis,worms
SBZ,127051,asfis,worms
DIJ,273971,asfis,worms
DIH,273972,asfis,worms
SWJ,218602,asfis,worms
DHY,273973,asfis,worms
SHR,127052,asfis,worms
SWA,127053,asfis,worms
CTB,127054,asfis,worms
SRG,126076,asfis,worms
EVD,280766,asfis,worms
ENJ,398545,asfis,worms
EVY,269145,asfis,worms
GMV,218603,asfis,worms
LGO,159249,asfis,worms
SBW,218605,asfis,worms
SNW,218604,asfis,worms
SSB,127055,asfis,worms
STW,126077,asfis,worms
SBS,1577363,asfis,worms
HOT,218606,asfis,worms
HOB,218607,asfis,worms
YTG,218608,asfis,worms
CPP,205784,asfis,worms
SBA,127057,asfis,worms
SXB,218609,asfis,worms
PAR,127058,asfis,worms
SBR,127059,asfis,worms
PAC,127060,asfis,worms
QVO,218610,asfis,worms
PAX,126079,asfis,worms
QCQ,273975,asfis,worms
REA,127061,asfis,worms
BSC,127062,asfis,worms
REV,273976,asfis,worms
RPG,127063,asfis,worms
SBP,126080,asfis,worms
RER,218611,asfis,worms
OYE,218613,asfis,worms
QDL,218612,asfis,worms
QXR,218615,asfis,worms
SBU,218614,asfis,worms
SCM,218616,asfis,worms
SEV,218617,asfis,worms
PLY,205959,asfis,worms
OTA,218618,asfis,worms
PGA,218619,asfis,worms
WSN,218624,asfis,worms
RXS,218620,asfis,worms
ROH,218625,asfis,worms
RSS,218621,asfis,worms
RTH,218623,asfis,worms
UZX,204190,asfis,worms
SLM,127064,asfis,worms
SZH,218626,asfis,worms
SDE,218627,asfis,worms
SBG,151523,asfis,worms
QZU,1577356,asfis,worms
LXQ,1577318,asfis,worms
BPI,126828,asfis,worms
TAC,126829,asfis,worms
QLJ,273309,asfis,worms
SPC,126830,asfis,worms
PIC,125949,asfis,worms
BRB,127066,asfis,worms
STJ,218628,asfis,worms
SOH,159810,asfis,worms
SCP,159811,asfis,worms
VXA,283157,asfis,worms
SBX,125564,asfis,worms
CEZ,125564,asfis,worms
IGA,219686,asfis,worms
SCN,219687,asfis,worms
IGR,219690,asfis,worms
IGD,273911,asfis,worms
IGF,273912,asfis,worms
SGU,273913,asfis,worms
IGV,273914,asfis,worms
IGL,273915,asfis,worms
IGI,273916,asfis,worms
IGU,127044,asfis,worms
IGG,273917,asfis,worms
IGN,273918,asfis,worms
IGP,273919,asfis,worms
IGE,273920,asfis,worms
IGT,273921,asfis,worms
IGC,273922,asfis,worms
IUR,273923,asfis,worms
SRI,127045,asfis,worms
IUS,219689,asfis,worms
IUT,219692,asfis,worms
IUU,219688,asfis,worms
IUI,273924,asfis,worms
IUN,273925,asfis,worms
IUP,273926,asfis,worms
IUE,273927,asfis,worms
IUG,273928,asfis,worms
IUL,273929,asfis,worms
SPI,126071,asfis,worms
TFG,276970,asfis,worms
SCT,204065,asfis,worms
CJN,127003,asfis,worms
HTU,127004,asfis,worms
PQR,127005,asfis,worms
QDC,218361,asfis,worms
BWH,218360,asfis,worms
BIR,273765,asfis,worms
PQY,273768,asfis,worms
BIG,126049,asfis,worms
QVQ,159295,asfis,worms
PJY,276036,asfis,worms
QIK,218366,asfis,worms
PRI,125555,asfis,worms
RYI,282605,asfis,worms
BHH,279954,asfis,worms
AAE,315963,asfis,worms
AFN,1605260,asfis,worms
IOV,217845,asfis,worms
AZZ,217841,asfis,worms
AVW,272540,asfis,worms
AWL,158790,asfis,worms
AFL,279162,asfis,worms
JSG,712508,asfis,worms
HIH,126533,asfis,worms
NUS,281799,asfis,worms
XPX,125484,asfis,worms
ALG,279553,asfis,worms
ECC,280584,asfis,worms
HIO,281080,asfis,worms
KUF,281235,asfis,worms
LHL,281392,asfis,worms
PFE,282253,asfis,worms
TCB,282935,asfis,worms
TBO,282943,asfis,worms
UCF,282479,asfis,worms
NUI,283034,asfis,worms
TPF,283055,asfis,worms
TXW,283059,asfis,worms
TDU,219917,asfis,worms
AYT,279562,asfis,worms
MZR,275240,asfis,worms
HKA,219964,asfis,worms
DVH,219968,asfis,worms
CYE,219967,asfis,worms
DOU,219969,asfis,worms
DHO,127402,asfis,worms
DIY,127403,asfis,worms
DKP,219970,asfis,worms
LFC,219974,asfis,worms
ALJ,219975,asfis,worms
DIO,125608,asfis,worms
MBH,1805560,asfis,worms
HNF,219927,asfis,worms
OHH,219925,asfis,worms
OVB,219931,asfis,worms
ONM,219930,asfis,worms
OTG,219926,asfis,worms
OTK,219921,asfis,worms
OTV,219928,asfis,worms
KHA,1012277,asfis,worms
KAE,219935,asfis,worms
KBA,219947,asfis,worms
KAO,1467068,asfis,worms
KHP,1591143,asfis,worms
XPN,1021920,asfis,worms
KOP,280367,asfis,worms
KOR,280389,asfis,worms
EFG,127413,asfis,worms
FXM,280778,asfis,worms
GDF,280944,asfis,worms
LFH,219956,asfis,worms
KZQ,219955,asfis,worms
LFL,158933,asfis,worms
LGH,127414,asfis,worms
LLV,219957,asfis,worms
LFZ,219954,asfis,worms
KZP,127415,asfis,worms
LFX,126240,asfis,worms
TDI,1022504,asfis,worms
MYW,281520,asfis,worms
OFR,281877,asfis,worms
GFM,219958,asfis,worms
FDA,275272,asfis,worms
RWZ,275279,asfis,worms
PUF,158934,asfis,worms
TSP,127417,asfis,worms
QBY,158935,asfis,worms
FDT,158936,asfis,worms
RXD,275285,asfis,worms
PUA,126241,asfis,worms
TKO,278412,asfis,worms
TZQ,278418,asfis,worms
TZO,278420,asfis,worms
TKF,278424,asfis,worms
TXK,278428,asfis,worms
PUP,278431,asfis,worms
TZW,278432,asfis,worms
TXV,205726,asfis,worms
TDL,275368,asfis,worms
TFX,154803,asfis,worms
TQA,278263,asfis,worms
QFF,219962,asfis,worms
QFB,219961,asfis,worms
YLS,219963,asfis,worms
PUX,125612,asfis,worms
NPM,277921,asfis,worms
TFR,277922,asfis,worms
OAU,279676,asfis,worms
OAR,280028,asfis,worms
YGU,280033,asfis,worms
KEA,278931,asfis,worms
YCT,282317,asfis,worms
NCY,1577312,asfis,worms
NCQ,158920,asfis,worms
FEV,126237,asfis,worms
KBC,275874,asfis,worms
LFT,158931,asfis,worms
LFQ,158932,asfis,worms
OLO,219904,asfis,worms
OZP,219903,asfis,worms
OTJ,403462,asfis,worms
NZF,219909,asfis,worms
TEQ,219916,asfis,worms
QKA,219915,asfis,worms
BXF,125611,asfis,worms
BWI,279462,asfis,worms
PVI,279464,asfis,worms
REJ,277765,asfis,worms
AVH,159489,asfis,worms
ALM,127407,asfis,worms
AWI,159490,asfis,worms
ALN,159491,asfis,worms
ALT,126235,asfis,worms
NSK,212242,asfis,worms
NAT,279601,asfis,worms
BJK,279951,asfis,worms
DBS,276248,asfis,worms
JKY,276250,asfis,worms
JVC,159493,asfis,worms
CWH,220057,asfis,worms
FLF,159492,asfis,worms
AHQ,280026,asfis,worms
HDE,280112,asfis,worms
EBU,280729,asfis,worms
MKL,277610,asfis,worms
PKB,277614,asfis,worms
MNK,276256,asfis,worms
NLY,281648,asfis,worms
XYH,220064,asfis,worms
RRP,220065,asfis,worms
QZR,278917,asfis,worms
QZQ,278918,asfis,worms
RKB,278922,asfis,worms
QZP,278926,asfis,worms
PVL,279221,asfis,worms
EDI,220074,asfis,worms
EDL,278083,asfis,worms
RRO,282633,asfis,worms
SKL,282705,asfis,worms
FIL,275247,asfis,worms
KOY,127408,asfis,worms
FIK,307126,asfis,worms
KNY,277208,asfis,worms
TDJ,220079,asfis,worms
TKD,277210,asfis,worms
KSE,220081,asfis,worms
TAW,204317,asfis,worms
FFX,125610,asfis,worms
DWF,276793,asfis,worms
AJS,219873,asfis,worms
BID,219874,asfis,worms
TRG,154721,asfis,worms
BIY,275234,asfis,worms
BVP,127396,asfis,worms
BLV,127397,asfis,worms
BIX,126228,asfis,worms
BDK,219876,asfis,worms
BDZ,219875,asfis,worms
NHR,275237,asfis,worms
CNT,127398,asfis,worms
CZT,127399,asfis,worms
XCA,126229,asfis,worms
MLJ,219882,asfis,worms
MEN,219881,asfis,worms
MWI,219879,asfis,worms
ONI,219883,asfis,worms
UBV,219884,asfis,worms
UDN,279161,asfis,worms
HJC,219890,asfis,worms
IEL,219887,asfis,worms
QYN,219886,asfis,worms
QZB,219888,asfis,worms
UFA,276850,asfis,worms
UFC,276851,asfis,worms
UIA,276852,asfis,worms
RZY,276853,asfis,worms
XAC,219897,asfis,worms
XEP,219898,asfis,worms
XIR,159486,asfis,worms
TRI,125607,asfis,worms
MZO,125467,asfis,worms
JND,126637,asfis,worms
JBC,157880,asfis,worms
JBD,126638,asfis,worms
NHV,272739,asfis,worms
NHH,126639,asfis,worms
NHU,126641,asfis,worms
NHP,272743,asfis,worms
JGX,125500,asfis,worms
NNL,158559,asfis,worms
NJW,126642,asfis,worms
NNN,126643,asfis,worms
NSD,221411,asfis,worms
NNP,126645,asfis,worms
JDX,125501,asfis,worms
SDC,158656,asfis,worms
SDA,221386,asfis,worms
UAU,126321,asfis,worms
HIB,126323,asfis,worms
SIB,126326,asfis,worms
SMY,221387,asfis,worms
ASQ,126327,asfis,worms
UAV,158665,asfis,worms
SSK,126328,asfis,worms
SVY,125436,asfis,worms
ANV,126304,asfis,worms
ANL,158588,asfis,worms
NNE,275442,asfis,worms
ANU,126305,asfis,worms
ANM,126306,asfis,worms
VFX,125432,asfis,worms
ASB,126319,asfis,worms
AWK,125650,asfis,worms
ASF,282881,asfis,worms
CMY,127164,asfis,worms
SMG,274325,asfis,worms
CNY,221437,asfis,worms
SEX,127165,asfis,worms
PHX,127171,asfis,worms
AMC,281606,asfis,worms
DMT,277411,asfis,worms
ACO,217539,asfis,worms
JWX,151816,asfis,worms
ADD,126291,asfis,worms
ADN,126292,asfis,worms
MCB,277095,asfis,worms
MCG,220036,asfis,worms
CXP,271797,asfis,worms
GPC,126295,asfis,worms
BWQ,271798,asfis,worms
DDP,220037,asfis,worms
DPC,126296,asfis,worms
PCX,125633,asfis,worms
MOT,281953,asfis,worms
IKX,125430,asfis,worms
NFG,271907,asfis,worms
NHF,126307,asfis,worms
NHD,275443,asfis,worms
NHZ,275447,asfis,worms
JTV,299709,asfis,worms
NNS,271912,asfis,worms
NNG,281738,asfis,worms
NSS,271918,asfis,worms
NVP,126310,asfis,worms
ACA,275423,asfis,worms
ARN,217542,asfis,worms
DMU,158565,asfis,worms
ARB,126283,asfis,worms
POF,299422,asfis,worms
CBH,279866,asfis,worms
RCH,712432,asfis,worms
CBW,217543,asfis,worms
CBS,217544,asfis,worms
CBV,126284,asfis,worms
CBE,279915,asfis,worms
COI,217545,asfis,worms
COE,126285,asfis,worms
ELS,271745,asfis,worms
COA,158566,asfis,worms
COS,271747,asfis,worms
COQ,271749,asfis,worms
CGZ,125624,asfis,worms
COY,280374,asfis,worms
CGV,280381,asfis,worms
CDY,280553,asfis,worms
MGT,280823,asfis,worms
CGN,271757,asfis,worms
GXP,126287,asfis,worms
CGU,217551,asfis,worms
ACS,217552,asfis,worms
ACL,126288,asfis,worms
ACJ,281191,asfis,worms
ACU,281435,asfis,worms
ACM,281475,asfis,worms
RYB,281476,asfis,worms
ACY,281997,asfis,worms
GWQ,271789,asfis,worms
ACT,158569,asfis,worms
GFG,271791,asfis,worms
HCS,271793,asfis,worms
ACE,282175,asfis,worms
PSP,126290,asfis,worms
SGL,282667,asfis,worms
CUL,217556,asfis,worms
DKV,158574,asfis,worms
ZFG,283188,asfis,worms
CXB,283190,asfis,worms
COX,125427,asfis,worms
XAX,10295,asfis,worms
JNH,126681,asfis,worms
AVS,217603,asfis,worms
ALC,126682,asfis,worms
PHL,272844,asfis,worms
DDH,126683,asfis,worms
PHO,126684,asfis,worms
ALH,125868,asfis,worms
AQC,272852,asfis,worms
FCZ,279832,asfis,worms
AJB,272857,asfis,worms
AYN,272861,asfis,worms
AYD,126689,asfis,worms
AKO,126691,asfis,worms
AZK,126692,asfis,worms
AYM,126693,asfis,worms
AFI,126694,asfis,worms
AZF,126695,asfis,worms
AEN,272870,asfis,worms
AEE,126700,asfis,worms
AZU,126701,asfis,worms
AEK,126702,asfis,worms
LLG,126722,asfis,worms
AEL,272872,asfis,worms
AZM,126703,asfis,worms
MCI,281564,asfis,worms
MRO,126704,asfis,worms
NAE,126705,asfis,worms
NZZ,126706,asfis,worms
PHP,126707,asfis,worms
RIN,126708,asfis,worms
ROT,126709,asfis,worms
ROZ,126710,asfis,worms
TOW,126711,asfis,worms
TAB,272884,asfis,worms
TVI,126712,asfis,worms
TVO,217604,asfis,worms
TVQ,126713,asfis,worms
AXC,126714,asfis,worms
PZC,125507,asfis,worms
PBC,126738,asfis,worms
PHN,126739,asfis,worms
QBB,158723,asfis,worms
QBC,126740,asfis,worms
PMU,272946,asfis,worms
QBD,126742,asfis,worms
QBE,126743,asfis,worms
PMR,272949,asfis,worms
PFA,158724,asfis,worms
PTR,272952,asfis,worms
PMO,126745,asfis,worms
PPK,282223,asfis,worms
PYA,126746,asfis,worms
PYM,126747,asfis,worms
PSA,234630,asfis,worms
QBF,126748,asfis,worms
PSO,126749,asfis,worms
VBX,125514,asfis,worms
ARE,272894,asfis,worms
ARO,272896,asfis,worms
ARU,126715,asfis,worms
ARY,126716,asfis,worms
ARG,125885,asfis,worms
GLI,126717,asfis,worms
GKY,272906,asfis,worms
DES,272908,asfis,worms
JXX,125508,asfis,worms
OBE,126730,asfis,worms
ODB,712448,asfis,worms
OMQ,281482,asfis,worms
OOI,319394,asfis,worms
OOL,126733,asfis,worms
OYT,126734,asfis,worms
OWT,283164,asfis,worms
MMI,126724,asfis,worms
NSZ,234651,asfis,worms
MNA,272924,asfis,worms
NFD,221413,asfis,worms
NAN,125893,asfis,worms
MXA,283193,asfis,worms
BVR,279873,asfis,worms
BAA,234631,asfis,worms
BBE,126719,asfis,worms
BBG,234647,asfis,worms
BBP,272919,asfis,worms
BTY,125888,asfis,worms
BLH,254551,asfis,worms
BBO,281374,asfis,worms
BVY,125509,asfis,worms
YTA,127282,asfis,worms
YTB,127283,asfis,worms
YTU,127284,asfis,worms
YTV,127285,asfis,worms
YTM,127286,asfis,worms
YTZ,127287,asfis,worms
YTP,127288,asfis,worms
YTS,127289,asfis,worms
YTY,127290,asfis,worms
YTX,126187,asfis,worms
DPT,127292,asfis,worms
GQQ,127293,asfis,worms
GSD,127295,asfis,worms
GSX,126189,asfis,worms
QQV,281518,asfis,worms
MTO,127297,asfis,worms
GQZ,398363,asfis,worms
GSL,221512,asfis,worms
TPM,283054,asfis,worms
BPO,322499,asfis,worms
BRI,125601,asfis,worms
SRN,127305,asfis,worms
SEE,127306,asfis,worms
QRA,127307,asfis,worms
QRB,127308,asfis,worms
QRC,127309,asfis,worms
QGF,274967,asfis,worms
QRD,158837,asfis,worms
QGE,126196,asfis,worms
SDO,280483,asfis,worms
MAV,127312,asfis,worms
JDK,158838,asfis,worms
JEP,126197,asfis,worms
PYQ,274979,asfis,worms
QHY,217608,asfis,worms
QBL,127313,asfis,worms
QHZ,274998,asfis,worms
SXD,127314,asfis,worms
SXP,127315,asfis,worms
VAT,127316,asfis,worms
HAF,125603,asfis,worms
IHO,127298,asfis,worms
HOE,220007,asfis,worms
OLM,127299,asfis,worms
OLC,127300,asfis,worms
VIA,127302,asfis,worms
VII,127303,asfis,worms
VIP,127304,asfis,worms
WOM,283165,asfis,worms
YAB,158835,asfis,worms
VCX,125602,asfis,worms
SAD,127317,asfis,worms
QBN,158842,asfis,worms
QBO,275008,asfis,worms
ICQ,275010,asfis,worms
AEG,127322,asfis,worms
AEJ,400308,asfis,worms
AEO,127324,asfis,worms
ICW,127325,asfis,worms
ICY,127326,asfis,worms
AEP,127327,asfis,worms
AHR,306681,asfis,worms
IDD,158843,asfis,worms
DWN,126202,asfis,worms
DBL,127329,asfis,worms
BTU,127330,asfis,worms
BTN,127331,asfis,worms
DBP,127332,asfis,worms
BTV,127333,asfis,worms
BRT,127334,asfis,worms
DBR,127335,asfis,worms
BRM,127336,asfis,worms
CUD,127337,asfis,worms
FJN,275057,asfis,worms
CVS,275058,asfis,worms
CDN,127338,asfis,worms
SIO,127339,asfis,worms
ECR,127340,asfis,worms
EZA,158848,asfis,worms
EUR,127341,asfis,worms
FAA,275086,asfis,worms
FAF,158854,asfis,worms
FAH,127342,asfis,worms
EUF,127343,asfis,worms
FAI,158727,asfis,worms
EUO,127344,asfis,worms
FAK,275110,asfis,worms
FAN,275111,asfis,worms
EUQ,127347,asfis,worms
EUN,127350,asfis,worms
FGU,127351,asfis,worms
GMF,127353,asfis,worms
HTO,158733,asfis,worms
IDF,127354,asfis,worms
LSB,275154,asfis,worms
JSO,127357,asfis,worms
MCN,127358,asfis,worms
QCA,127359,asfis,worms
MNB,127360,asfis,worms
MNM,127362,asfis,worms
MNE,127364,asfis,worms
MNV,127365,asfis,worms
MNP,127366,asfis,worms
OSO,281840,asfis,worms
OUZ,281841,asfis,worms
OPN,281925,asfis,worms
SCW,127367,asfis,worms
PNE,275171,asfis,worms
QBM,127369,asfis,worms
QBP,275174,asfis,worms
QBQ,127370,asfis,worms
PUE,127372,asfis,worms
RID,127373,asfis,worms
QZY,158736,asfis,worms
SBB,127374,asfis,worms
SMV,127375,asfis,worms
QZT,275180,asfis,worms
QZS,127376,asfis,worms
SWK,126220,asfis,worms
TSM,282922,asfis,worms
TYX,282973,asfis,worms
TLE,127377,asfis,worms
RQX,125604,asfis,worms
OWV,154229,asfis,worms
CUF,272050,asfis,worms
CVW,126336,asfis,worms
DDQ,217679,asfis,worms
PFS,275832,asfis,worms
GRE,125442,asfis,worms
BCV,272067,asfis,worms
BFL,126341,asfis,worms
BDU,126342,asfis,worms
BFO,126343,asfis,worms
BPG,126344,asfis,worms
BFQ,158862,asfis,worms
BWT,126346,asfis,worms
IPZ,221395,asfis,worms
VDX,125444,asfis,worms
BSG,279875,asfis,worms
BEE,234655,asfis,worms
MZF,126365,asfis,worms
BNT,125681,asfis,worms
BNZ,1524555,asfis,worms
RYL,272104,asfis,worms
SID,158755,asfis,worms
OUA,126367,asfis,worms
PEY,125448,asfis,worms
AIY,126347,asfis,worms
LUN,234640,asfis,worms
UIF,126348,asfis,worms
SLH,234731,asfis,worms
UIG,126349,asfis,worms
VSH,125672,asfis,worms
GGH,275830,asfis,worms
NRD,126352,asfis,worms
NXR,125674,asfis,worms
DLF,280575,asfis,worms
LDA,126353,asfis,worms
MZC,272089,asfis,worms
MZD,126355,asfis,worms
LDL,158871,asfis,worms
LDI,158873,asfis,worms
MCF,126356,asfis,worms
MNL,126359,asfis,worms
MAP,234591,asfis,worms
NNV,234627,asfis,worms
NTO,234695,asfis,worms
NOE,147036,asfis,worms
PRV,126360,asfis,worms
PIR,126361,asfis,worms
SNG,220335,asfis,worms
SIY,126362,asfis,worms
UNL,126363,asfis,worms
PZB,125447,asfis,worms
REI,126337,asfis,worms
EVO,126338,asfis,worms
ODM,126340,asfis,worms
OMW,272087,asfis,worms
NSM,126634,asfis,worms
SYJ,126636,asfis,worms
SVA,282826,asfis,worms
BHG,126580,asfis,worms
BHQ,217680,asfis,worms
BNS,126581,asfis,worms
BNX,272649,asfis,worms
DBE,158886,asfis,worms
DBF,126583,asfis,worms
CBN,272653,asfis,worms
DBH,126584,asfis,worms
MCD,126585,asfis,worms
NCV,126586,asfis,worms
OWR,317659,asfis,worms
OWQ,1525495,asfis,worms
MMY,1525496,asfis,worms
DPB,126588,asfis,worms
DPY,126589,asfis,worms
DPU,126590,asfis,worms
DPE,126591,asfis,worms
DQA,158888,asfis,worms
DPO,126592,asfis,worms
IHG,217685,asfis,worms
DPL,126593,asfis,worms
DPP,126594,asfis,worms
DPI,126595,asfis,worms
DQB,158890,asfis,worms
DPF,126596,asfis,worms
DQC,158893,asfis,worms
DQD,158894,asfis,worms
DPJ,126598,asfis,worms
DGA,126599,asfis,worms
ELN,217697,asfis,worms
ELC,234638,asfis,worms
ELR,126600,asfis,worms
ELT,125821,asfis,worms
GCB,217698,asfis,worms
FZZ,126601,asfis,worms
GYB,234729,asfis,worms
GYR,234642,asfis,worms
GYF,234657,asfis,worms
GYJ,234656,asfis,worms
GYN,234821,asfis,worms
GYO,234749,asfis,worms
GYY,205276,asfis,worms
HIA,234733,asfis,worms
HYB,126602,asfis,worms
HHV,126603,asfis,worms
IAW,126604,asfis,worms
IBD,126605,asfis,worms
IYU,217702,asfis,worms
KRA,234641,asfis,worms
JBA,126606,asfis,worms
LDC,126607,asfis,worms
JBB,158896,asfis,worms
LDS,126608,asfis,worms
LDU,126609,asfis,worms
LAN,217704,asfis,worms
LAC,217707,asfis,worms
LPL,126610,asfis,worms
LPY,126611,asfis,worms
LYD,126612,asfis,worms
LYU,126613,asfis,worms
LYF,126614,asfis,worms
LYI,126615,asfis,worms
LYL,126616,asfis,worms
LYO,126617,asfis,worms
JHA,158897,asfis,worms
LYP,126618,asfis,worms
LYJ,126619,asfis,worms
JHB,158898,asfis,worms
JGL,125825,asfis,worms
LHG,126620,asfis,worms
JHC,126621,asfis,worms
LNF,158900,asfis,worms
JHD,158901,asfis,worms
LWI,126624,asfis,worms
MTW,279329,asfis,worms
OWS,158902,asfis,worms
MCU,126626,asfis,worms
MTP,126627,asfis,worms
NOV,126629,asfis,worms
NOO,158913,asfis,worms
OWO,158914,asfis,worms
NLV,158915,asfis,worms
OWK,272728,asfis,worms
OWN,158916,asfis,worms
LAX,125831,asfis,worms
PXI,282178,asfis,worms
PYV,234737,asfis,worms
PRM,234714,asfis,worms
PRY,234663,asfis,worms
PRE,234767,asfis,worms
PVP,125832,asfis,worms
SIM,217717,asfis,worms
SLU,254363,asfis,worms
SMP,217720,asfis,worms
SVW,126630,asfis,worms
TAY,126631,asfis,worms
UAC,126632,asfis,worms
TAE,282927,asfis,worms
TMX,278566,asfis,worms
LXX,125498,asfis,worms
QIJ,217725,asfis,worms
PXJ,274320,asfis,worms
PXV,127163,asfis,worms
JOS,127426,asfis,worms
ZNE,275302,asfis,worms
ZCP,217958,asfis,worms
JOD,127427,asfis,worms
ZMX,126251,asfis,worms
ZEX,125617,asfis,worms
ZCU,277984,asfis,worms
ZCN,277985,asfis,worms
ZCT,217957,asfis,worms
NIY,254555,asfis,worms
DMY,275299,asfis,worms
BOE,234810,asfis,worms
ALL,127422,asfis,worms
AHX,126246,asfis,worms
ONE,127423,asfis,worms
ONV,217959,asfis,worms
OOT,217961,asfis,worms
SSO,127424,asfis,worms
ORD,125616,asfis,worms
ZCC,275301,asfis,worms
ZCD,127425,asfis,worms
PZP,221454,asfis,worms
ZCA,280032,asfis,worms
ZCF,280468,asfis,worms
JBF,127421,asfis,worms
MZJ,275298,asfis,worms
JER,217955,asfis,worms
GMG,127420,asfis,worms
XED,159432,asfis,worms
XJX,125614,asfis,worms
SFN,126396,asfis,worms
DTW,126397,asfis,worms
DTV,272205,asfis,worms
DUU,126398,asfis,worms
QNX,125457,asfis,worms
MCJ,280209,asfis,worms
MMJ,221357,asfis,worms
AKA,279629,asfis,worms
KYA,281234,asfis,worms
PBZ,159366,asfis,worms
PVY,282246,asfis,worms
ANZ,313819,asfis,worms
GXW,126401,asfis,worms
ORY,126402,asfis,worms
HPR,126404,asfis,worms
FSZ,217893,asfis,worms
OVE,281927,asfis,worms
TPT,282122,asfis,worms
TSA,282833,asfis,worms
TCU,283027,asfis,worms
TRC,125459,asfis,worms
AGW,126393,asfis,worms
BXD,126394,asfis,worms
BYS,126395,asfis,worms
ALF,125700,asfis,worms
CXF,276891,asfis,worms
CXZ,276894,asfis,worms
CWB,217895,asfis,worms
BRX,125456,asfis,worms
MMT,274924,asfis,worms
JBE,274931,asfis,worms
MWM,127268,asfis,worms
QUW,474943,asfis,worms
PMC,127273,asfis,worms
SXM,274941,asfis,worms
SBN,127278,asfis,worms
SIK,234692,asfis,worms
DGL,125599,asfis,worms
SUK,127280,asfis,worms
HXG,281077,asfis,worms
GBT,221450,asfis,worms
RRB,159428,asfis,worms
BBF,159425,asfis,worms
CJI,221396,asfis,worms
CJK,221397,asfis,worms
CJR,126406,asfis,worms
DYG,280482,asfis,worms
DYS,126407,asfis,worms
GYD,234811,asfis,worms
GFY,221398,asfis,worms
NTV,234616,asfis,worms
RYS,282577,asfis,worms
CWT,125460,asfis,worms
OAG,236126,asfis,worms
OAA,158998,asfis,worms
OAD,279638,asfis,worms
OBI,126664,asfis,worms
OBG,159063,asfis,worms
OBO,272787,asfis,worms
OBP,126666,asfis,worms
OBR,126667,asfis,worms
BRD,159067,asfis,worms
OBK,275888,asfis,worms
WBM,217797,asfis,worms
WIY,275890,asfis,worms
OBV,126668,asfis,worms
OCL,280144,asfis,worms
OCY,280146,asfis,worms
ODT,280485,asfis,worms
ODI,275895,asfis,worms
OEF,280691,asfis,worms
CUS,278702,asfis,worms
KCP,217800,asfis,worms
CUC,278704,asfis,worms
CUB,278705,asfis,worms
GVT,278706,asfis,worms
CEX,206206,asfis,worms
OGJ,278389,asfis,worms
OHE,217803,asfis,worms
